,情感分析结果,评价倾向,正文内容,标签
5860,0.9015393492287604,正向,江妈妈终于得到好结果了，可以告慰江歌了,0
5861,0.9970626526871352,正向,她是正义者，年轻的走了！恶魔却还活着,0
5862,0.3538786032341223,负向,别的就没了！,1
5864,0.1054130036287287,负向,一天也不关？,1
5865,0.0774591820984461,负向,太让人失望了，唉人命不值钱，以后大家别做江歌，远离刘鑫,1
5866,0.9984219619365284,正向,城阳法院，看看你自己写的判决书，什么传统美德，什么救济，说的真他妈的好。69万就把一个失去女儿的母亲打发了，看来刘鑫在关系方面很强很强啊。真佩服城阳法院！,0
5869,0.2893936397763768,负向,太少了,1
5870,0.1240694816495957,负向,然后呢？刘鑫不是老赖嘛，就不还能怎么办？,1
5871,0.0015203960396898,负向,70万真的太少了，需要的也不是钱，为啥刘鑫个狗女人不用坐牢。气死我了,1
5872,0.2893936397763768,负向,太少了吧,1
5874,0.9915051005064568,正向,[泪][泪],0
5876,0.0919540229885058,负向,只是这样？？？,1
5877,0.9999984343262563,正向,#江秋莲诉刘暖曦生命权纠纷案一审宣判# 五年多的时间，漫长的等待，此事终于有了结果！江妈妈辛苦了！为了唯一的女儿争取到了最后的公道！！要不是一个母亲的决心，谁能五年多一直在讨公道的路上呢！感谢法律没有让江母失望，希望这个结果能稍稍慰藉江歌的在天之灵。,0
5878,0.95917087329783,正向,真是个好结果 这下悬着的心放下了,0
5879,0.9617145399401874,正向,问刘可心安？问刘可能安睡？问刘不怕天道轮回？,0
5880,0.9989118414827144,正向,站在法律的角度来看，这个结果因该在情理之中，毕竟法不容情！站在人情的角度，一条命才70万吗？当然不是，但终归要有个结果的,0
5881,0.8337669626916266,正向,看到“人民群众”这么喜欢非理性与和稀泥，我太高兴了[微笑][微笑]韭菜馅饺子就是好吃。,0
5882,0.999996911786132,正向,应该让刘鑫赔钱又坐牢  人命关天  这种丧尽天良的为了本是自己个人纠纷却为了自保使江歌陷入危险之中甚至丧失了生命      女孩们都保护好自己,0
5884,0.3233967049330456,负向,天.一条生命被她拒之门外惨死.还是因为她死的.就这.有点.......,1
5885,0.9999968021092376,正向,70万了结了这桩痛心的案件？一位母亲培育一位优秀的青年学子多么不易,0
5886,0.6034305656454292,正向,赔少了，这样的人，世人唾弃,0
5887,0.991053829561646,正向,期待有一天，守法的人不再孤单，违法的人心有畏惧，司法为我们许诺一个公平的审判，一个体现正义的社会。@山东半岛一哥,0
5888,0.9934505969183376,正向,其实不是💰的问题，她不受到法律制裁意难平啊[允悲],0
5889,0.1734947000690891,负向,我觉得挺好的 不让那女的出钱 那个人也不知道什么是错 有钱请水军都没钱给女孩妈妈道歉,1
5890,0.3541139160655594,负向,江歌因刘暖曦而死，刘暖曦应该坐牢,1
5891,0.0340686462165165,负向,竟然不蹲监狱？,1
5892,0.953341666825569,正向,这个是民事诉讼，相信法院已经尽力了,0
5893,0.75418839867356,正向,怎么会有这种人啊，猪狗不如，天必杀之！,0
5894,0.9732973566120292,正向,至少还了江歌清白。微博水军连刘鑫的流量都要，颠倒黑白，为虎作伥！,0
5895,0.9604869462826632,正向,大快人心！,0
5896,0.254321326266504,负向,太少了吧，人命啊，祸水！,1
5897,0.6558628208940429,正向,好,0
5898,0.2726712186781301,负向,就这样就完事了？呵呵,1
5901,0.2893936397763768,负向,太少了,1
5903,0.9284359809798916,正向,大快人心！但为什么几年才判？？[汗],0
5904,0.11829693374214,负向,没有刑事处罚吗？ 七十万能干啥？,1
5905,0.9971102966869752,正向,才69万？这警告我们教育子女千万不要太善良，往往好人都没有好报,0
5906,0.0867843744773183,负向,一起监督执行,1
5907,0.2893936397763768,负向,太少了,1
5908,0.969808795540427,正向,很好 虽然钱不多但对江歌和其母亲是个交待。,0
5909,0.0001468995758571,负向,太少了，而且就这人还有她家庭的素质，估计又得拖个一段时间，严重点说赔不赔都不好说，江歌妈妈真是太难了,1
5910,0.1828827406339781,负向,[挖鼻][挖鼻],1
5911,0.7608695652173911,正向,[微笑],0
5912,0.979897653632848,正向,刘暖曦，好暖好贴心的名字[good],0
5913,0.1666666666666667,负向,？？？？？,1
5914,0.9996154646736278,正向,还有那些侮辱过江歌妈妈的人也应该给给予惩罚，颠倒黑白，尽毁三观,0
5915,0.9995329698261856,正向,这个妈妈太难了[泪][泪][泪],0
5916,0.9278202846119477,正向,多少钱都换不回一条人命，但终于有了告慰，刘有明显过错！拉江鸽进入险境！人是陈杀的，但事情的根本原因是刘导致的！洗白刘，辱骂江歌妈妈的，出来挨打。,0
5918,0.0027299203688138,负向,“先行入室并将门锁闭”！！！,1
5919,0.0003268732012202,负向,怎么着也不该只有经济赔偿吧，她没有刑事责任吗？而且她万一说自己没钱咋办，要慢慢赔，江歌妈妈岂不是还要继续受折磨。[doge][doge],1
5920,0.9984520828011648,正向,这是刑事案件吧，为什么最后当经济案件判决了,0
5922,0.9163663649302176,正向,能不能把陈世峰阉割了，让他活着受罪才是对死者的尊重请让他一辈子都背负沉重的代价,0
5923,0.108923909504789,负向,可是刘鑫没判刑呀！她关上了江歌的生命之门！,1
5925,0.7217169847065631,正向,好，支持[good][good][good],0
5926,0.1116948923809033,负向,太轻了，不抓她进去坐个几十年牢都不解气,1
5927,0.9971964453548188,正向,@我是功夫史野爹 就这？,0
5928,0.8595370848475835,正向,确实不多，替她妈妈心疼,0
5930,0.7608695652173911,正向,[微笑],0
5931,0.3291879424743053,负向,拖了这么长时间只是赔钱？ 如果不是刘江歌怎么可能死啊,1
5932,0.1718750000000001,负向,就这？？,1
5933,0.0063916520898127,负向,为啥不抓进去呢,1
5934,0.9130415575950626,正向,对于生命来说 赔偿微不足道,0
5937,0.9999506131256732,正向,想起了崔译文[泪]，为室友挡刀，太感动了。[泪],0
5938,0.999992508331036,正向,70万换舍命相救，命真廉价。刘暖曦的名字改的再多也改变不了她的自私冷血和无情。面对这种人，不能罚钱判决，应该让她的身体和精神以某种方式遭受同等级别的疼痛，她或许才能改过自新，江妈妈的内心也才能得到些许抚慰[蜡烛][蜡烛][蜡烛],0
5940,0.9125139299700512,正向,罪不可赦，无情冷血的人,0
5941,0.7622383135164852,正向,刘鑫不该偿命吗,0
5943,0.1548617485818432,负向,太少了，而且这个女的好像没有被判刑，不合理,1
5944,0.1253270494459866,负向,再多钱也弥补不了,1
5945,0.0250604179088439,负向,我真不知道有什么可为刘鑫洗的，她就是一薄情寡义，寡廉鲜耻，恩将仇报的畜牲，跟她产生共情的人，可能真叫人以类聚吧。,1
5946,0.3538786032341223,负向,就这？没了？,1
5947,0.2689980620335431,负向,再多的钱也换不回她女儿的生命了，因你而死，怎么有脸能做到毫不愧疚？,1
5948,0.7297953905324696,正向,没有刑事处分嘛,0
5949,0.3863281678634664,负向,改名也应该被唾弃，判的还是轻了。交友要谨慎,1
5950,0.2893936397763768,负向,太少了！,1
5951,0.1406652416989987,负向,没有刑事部分的处罚？,1
5952,0.0402602052302578,负向,赔点钱就完了？,1
5953,0.6865825840030814,正向,终于宣判了，虽然没让刘付刑事责任，但起码有有赔偿金有点安慰,0
5954,0.0203828583410285,负向,法院也够为难了，这事儿没办法上刑，那就用钱解决吧。就这，那帮人都不一定能安静。,1
5955,0.0876606397639373,负向,善恶终有报，金钱赔偿太便宜刘鑫了，她值得一辈子被周围人唾弃！！希望她活着的每一天都夜不能眠！,1
5956,0.964299912698767,正向,生命无价，刘鑫应该给江歌和江歌妈妈道歉！,0
5957,0.6284873119393947,正向,对刘鑫那女人也太轻了,0
5958,0.609391671275837,正向,69万 江歌一条命啊！,0
5959,0.0436428303412455,负向,赶紧给钱 别磨磨唧唧的,1
5960,0.999999518933917,正向,一直在关注这个案子。每天都有无数新闻，但这是我最不希望被人遗忘的江歌案。每次看到江歌的母亲都会觉得心酸，一位失去了独女的女人，为了女儿的正义默默战斗，在这五年里，遭受过很多不理解和谩骂，同样也得到同理心的支持。历史会记住江歌，人间永远会有江歌一样美好的人，而那两位，他们不配为人。,0
5962,0.772143299682753,正向,金额太少了，生命无价,0
5963,0.9706709082324274,正向,看哭了[泪],0
5965,0.0217876720020367,负向,赔偿太少了，这种回国恶语攻击的赔钱才这么点,1
5966,0.2169240221060867,负向,到最后就判这？就这？我吐了,1
5969,0.9227574794018124,正向,赔命都不够[泪],0
5970,0.9189131152557162,正向,尘埃落定 身边人 身边事 稳住,0
5971,0.2958440034376999,负向,善恶有报,1
5972,0.3359930018587994,负向,趁江歌和陈世峰纠缠先进屋反锁门…,1
5973,0.2893936397763768,负向,太少了,1
5974,0.7017589852607786,正向,建议江秋莲乘胜追击，跨洋起诉日本东京法院枉法！为什么在日本发生的案件，人证物证俱全的情况下，日本法院判刘鑫无责，而在中国却能判刘鑫有责？简直岂有此理！支持江秋莲再联合日本网友，给日本法官加大压力，把生命权官司继续打下去，反正一定要打败法官，直至日本法官屈服为止！,0
5975,0.8182313426953005,正向,祖国繁荣昌盛,0
5976,0.9819473977911058,正向,还好江妈妈[打call]胜啦,0
5977,0.9517364159097732,正向,一条人命不到70万元，太少了，江妈妈以后还是要好好生活,0
5980,0.1177373441319709,负向,70？呵呵，这么多年的精神折磨，丧子之痛才70，看到第一眼就无奈了,1
5982,0.9990874684692816,正向,刘鑫（刘暖曦）是挑衅型人格，语言与行为总是会激怒别人，做人没有道德底线，总是会拖别人下祸水，同事充当男友、用闺蜜江歌协调解围、恶意激怒曾经有肌肤之亲的前男友，言语行为总是挑衅别人的愤怒点，满嘴谎话连篇，但凡与这种人格的人接近，都会祸水一波接一波！,0
5983,0.0180295497393755,负向,就69万？她还不一定按时支付。还有刑事责任呢不用负？,1
5984,0.1152522672212086,负向,虽然赔偿不多，但是刘鑫败诉了，就是最大的好消息,1
5986,0.7818135648528426,正向,法律要惩恶扬善！！！,0
5987,0.886305659830214,正向,点赞,0
5988,0.0334561867944988,负向,这女人改名字了？？？不是叫刘鑫吗,1
5991,0.9908366594806322,正向,钱确实不多，但是，法律表明了正义的立场！至少让所有人看到了真相！,0
5992,0.9230769230769228,正向,[泪],0
5993,0.3508921492075346,负向,[吐]这姓刘的一家就该出点事变成泥,1
5995,0.6415353747710437,正向,@这位美人我要了 为什么不判刑 才六十多万  法院还支持援助四十九万 还可以。 应该判个一两年！！！！！,0
5996,0.9999993937601912,正向,70万太少了，对于江歌的母亲来说，培养一个优秀品质的孩子所付出的心血岂止是70万能去衡量的，孩子交友不慎呀！！看那个孩子的人品我都担心判决后是否存在执行问题。,0
5998,0.9998283640632524,正向,做为一位母亲您做到了，愿您身体健康照顾好自己🙏,0
5999,0.7518495891480992,正向,赔命都不过分，还正义的宣判，自家女儿遇到这种事能说出这种话吗？刘鑫应该和杀人者同罪,0
6000,0.0758896061942164,负向,[费解][费解][费解],1
6001,0.0571230566630948,负向,刘鑫恶心 为什么不判刑,1
6003,0.736068329201049,正向,罪有应得,0
6006,0.3295739000102894,负向,太少了，江歌死的不值得,1
6007,0.0820633556181874,负向,可不可以杀了刘鑫给他家100万！！！艹！没王法了！,1
6008,0.1559317371248143,负向,69万买刘暖曦一条命都觉得恶心,1
6009,0.0343872780311684,负向,它改刘暖曦这个名字真的好恶心好恶心,1
6011,0.8130977884105113,正向,五年+一个女儿就69万。 这世上真的有说不清的道理,0
6012,0.8218536461528899,正向,为法官点赞👍！虽然这些钱并不能换回江歌的生命,0
6013,0.1273583071697752,负向,就这???刑事处罚呢？??,1
6014,0.6407116415092136,正向,呵呵[二哈],0
6017,0.3293418291102329,负向,没有刑事处罚吗？,1
6018,0.010679710739692,负向,就这？？？才69万还不用坐牢？？,1
6020,0.8663116927438769,正向,重庆坠儿案，生父和生父女友直接被判死刑，叶城承也是没有实施杀人都被判死刑，为啥到刘鑫这就是无法取证，无法取证就算了，连赔偿都这么少， 呵呵呵，城阳区法院真是好法院呀 呵呵呵,0
6021,0.3329046630947364,负向,我要气死了，这女的狗都不如,1
6022,0.216387983422986,负向,判的太少了。应该判她200 万,1
6023,0.3593939373233759,负向,城阳区？？？就是我回家经过的青岛市城阳区？？？城阳区好美（跑题了就是说）,1
6024,0.7190640131881463,正向,终于宣判了,0
6025,0.2164477292060568,负向,就赔这一点？？？？？江歌妈妈下半生养老都不够！！[怒],1
